"audio/x-realaudio","RealMedia Audio Sound","RA, RAM",0,"M","2.07.00",1002
"audio/x-realaudio","RealMedia Audio/Video Stream","RM, RMJ, RAM, RA, RT, RP, RPA",0,"M","2.13.00",1015
"audio/x-realaudio","RealMedia Metafile","RAM",0,"M","2.19.03",2833
"audio/x-s3m","Digital Multi-Track Module/Song","S3M","Y","M","2.03.18",235
"audio/x-scpls","Winamp MP3 Playlist","M3U",0,"M","2.29.00",1497
"audio/x-scpls","WinAmp MPEG Play List","PLS",0,"M","2.11.00",959
"audio/x-sd2","PureVoice Audio","QCP","Y","M","2.25.00",1090
"audio/x-sidtune","Commodore 64 PlaySID Music","SID, PSID",0,"M","2.08.00",1593
"audio/x-sidtune","Commodore 64 RealSID Music","SID",0,"M","2.08.00",1594
"audio/x-snd","DEC Sound","SND","Y","M","2.25.00",2422
"audio/x-snd","NeXT/Sun/UNIX Sound","AU, SND, SUN, NXT","Y","M","2.25.00",265
"audio/x-speex","Speex Encoded Audio","SPX",0,"M","2.24.00",1727
"audio/x-tta","TTA (True Audio) Free Lossless Audio","TTA",0,"M","2.16.00",2405
"audio/x-twinvq","Yamaha TwinVQF Music","VQF",0,"M","2.15.00",1128
"audio/x-ulaw","NeXT/Sun/UNIX Sound","AU, SND, SUN, NXT","Y","M","2.25.00",265
"audio/x-vnd.rn-realaudio","RealMedia Audio Sound","RA, RAM",0,"M","2.07.00",1002
"audio/x-vnd.rn-realaudio","RealMedia Audio/Video Stream","RM, RMJ, RAM, RA, RT, RP, RPA",0,"M","2.13.00",1015
"audio/x-vnd.rn-realaudio","RealMedia Metafile","RAM",0,"M","2.19.03",2833
"audio/x-voc","Creative Voice Sound","VOC","Y","M","1.00.00",14
"audio/x-voxware","VoxWare MetaVoice Encoded Audio","VOX","Y","H","2.07.00",1125
"audio/x-wav","Audio Manager Module (RIFF)","AMM","Y","H","2.18.00",2653
"audio/x-wav","MS Windows Wave Sound (Intel)","WAV","Y","H","2.06.00",166
"audio/x-wav","MS Windows Wave Sound (MacBinary)","WAV",0,"M","2.09.00",1737
"audio/x-wav","MS Windows Wave Sound (Motorola)","WAV",0,"H","2.17.00",2272
"audio/x-xm","FastTracker 2 Extended Music Module","XM",0,"M","2.14.00",1163
"audio/x-xmms-bonk","BONK Lossless/Lossy Compressed Audio","BONK",0,"M","2.16.00",2420
"audio/x-xmms-shn","Shorten Compressed Audio","SHN",0,"M","2.16.00",1723
"chemical/x-cml","Chemical Markup Language Document","CML",0,"M","2.21.00",2974
"drawing/x-igs","Initial Graphics Exchange Specification","IGES, IGS",0,"M","2.26.01",795
"image/cgm","Computer Graphics Metafile (ASCII)","CGM",0,"M","2.04.01",569
"image/cgm","Computer Graphics Metafile (Binary)","CGM",0,"M","2.17.00",351
"image/fits","Flexible Image Transport System Bitmap","FITS, FIT, FTS, LST",0,"M","2.08.00",726
"image/gif","Graphics Interchange Format","GIF, GIFF","Y","H","2.30.04",4
"image/hrf","Hitachi Raster Format Image","HRF",0,"M","2.08.00",1653
"image/jp2","JPEG-2000 Bitmap Image","JP2, JPG2, JPX, MJ2, MJP2, JPM, J2K",0,"M","2.06.00",1294
"image/jp2","JPEG-2000 Bitmap Image (MacBinary)","JP2, JPG2, JPX, MJ2, MJP2, JPM",0,"M","2.16.00",509
"image/jpeg","HSI JPEG Picture","JPEG, JPG","Y","M","2.25.00",173
"image/jpeg","JPEG File Interchange Format + MAC Resource Fork","JPG","Y","H","2.19.00",1332
"image/jpeg","JPEG File Interchange Format Image","JPEG, JFIF, JPG, JFI, CMP, JIF, THM, JPE","Y","H","2.19.00",185
"image/jpeg","JPEG File Interchange Format Image (MacBinary)","JPEG, JFIF, JPG, JFI, CMP, JIF, J, JPE",0,"M","2.16.00",1733
"image/jpeg","JPEG Network Graphic Bitmap","JNG","Y","H","2.25.00",1659
"image/jpeg","Kretz JPEG Picture","V00","Y","M","2.06.00",1318
"image/jpeg","Seattle Film Works JPEG Image","SFW",0,"L","2.00.00",1059
"image/jpeg","Still Picture Interchange File Format (SPIFF)","SPIFF, SPF, JPG, JPEG",0,"M","2.21.00",2921
"image/jpm","JPEG-2000 Bitmap Image","JP2, JPG2, JPX, MJ2, MJP2, JPM, J2K",0,"M","2.06.00",1294
"image/jpm","JPEG-2000 Bitmap Image (MacBinary)","JP2, JPG2, JPX, MJ2, MJP2, JPM",0,"M","2.16.00",509
"image/jpx","JPEG-2000 Bitmap Image","JP2, JPG2, JPX, MJ2, MJP2, JPM, J2K",0,"M","2.06.00",1294
"image/jpx","JPEG-2000 Bitmap Image (MacBinary)","JP2, JPG2, JPX, MJ2, MJP2, JPM",0,"M","2.16.00",509
"image/png","Portable Network Graphics Bitmap","PNG","Y","H","2.23.00",965
"image/sdw","Word Pro Graphic / AMI Draw Vector Image","SDW",0,"L","2.28.00",3822
"image/tiff","Tag Image File Format (Intel)","TIFF, TIF, SEP","Y","M","2.25.00",321
"image/tiff","Tag Image File Format (MacBinary)","TIFF, TIF, SEP","Y","M","2.03.18",298
"image/tiff","Tag Image File Format (Motorola)","TIFF, TIF, SEP, TIM","Y","M","2.03.12",146
"image/vnd.adobe.photoshop","Adobe PhotoShop Image","PSD, PDD","Y","M","2.14.00",400
"image/vnd.adobe.photoshop","Adobe PhotoShop Image (MacBinary)","PSD, PDD",0,"M","2.16.00",1739
"image/vnd.djvu","DjVu Document Image","DJVU, DJV","Y","H","2.25.00",1826
"image/vnd.djvu","DjVu Document Image (MacBinary)","DJVU, DJV",0,"M","2.16.00",511
"image/vnd.dwg","AutoCAD Drawing","DWG",0,"M","2.03.06",26
"image/vnd.dwg","AutoCAD Drawing (MacBinary)","DWG",0,"M","2.09.00",1744
"image/vnd.dxf","AutoCAD Drawing Exchange (ASCII)","DXF",0,"M","2.03.18",73
"image/vnd.dxf","AutoCAD Drawing Exchange(Binary)","DXF",0,"M","2.08.00",74
"image/vnd.fpx","FlashPix Bitmap","FPX, CPX, FMP","Y","H","2.26.00",740
"image/vnd.fpx","FlashPix Bitmap (MacBinary)","FPX, CPX, FMP",0,"M","2.16.00",512
"image/vnd.fujixerox.edmics-rlc","DocuFile / EDMICS 2000 Image","RLC",0,"M","2.16.00",513
"image/vnd.globalgraphics.pgb","Harlequin RIP Image","PGB",0,"M","2.16.00",515
"image/vnd.microsoft.icon","MS Windows Icon","ICO","Y","H","2.24.00",114
"image/vnd.mix","MS Picture It! Multilayer Picture","MIX","Y","H","2.30.00",1358
"image/vnd.mix","PhotoDraw Multilayer Picture","MIX","Y","H","2.30.00",3988
"image/vnd.ms-modi","Office Document Imaging File","MDI",0,"M","2.10.00",1904
"image/vnd.ms-photo","Windows Media (HD) Photo","WDP, HDP",0,"M","2.21.00",2919
"image/vnd.net-fpx","FlashPix Bitmap","FPX, CPX, FMP","Y","H","2.26.00",740
"image/vnd.net-fpx","FlashPix Bitmap (MacBinary)","FPX, CPX, FMP",0,"M","2.16.00",512
"image/vnd.sealedmedia.softseal.gif","Sealed GIF Image","SGI, SGIF, S1G",0,"M","2.16.00",2425
"image/vnd.svf","Simple Vector Format Image","SVF",0,"M","2.11.00",1083
"image/vnd.wap.wbmp","Wireless Bitmap","WBMP",0,"M","2.15.00",525
"image/x-3ds","Ray Dream Studio Native Data Format","RDS, 3DS, D3D",0,"M","2.11.00",2006
"image/x-amidraw","Word Pro Graphic / AMI Draw Vector Image","SDW",0,"L","2.28.00",3822
"image/x-avi","MS Audio/Visual Interleave (Intel)","AVI, VFW, DA2","Y","H","2.11.00",234
"image/x-avi","MS Audio/Visual Interleave (Motorola)","AVI, VFW","Y","H","2.17.00",2599
"image/x-bga","OS/2 Bitmap Graphic Array","BGA",0,"M","2.07.00",1542
"image/x-bmp","MS Windows Bitmap","BMP, DIB, SYS, RLE, BIN, VGA, RLn","Y","M","2.29.00",5
"image/x-bmp","Paint Shop Pro Image","PSPIMAGE, PSPBRUSH, PSPFRAME, PSPSELECTI","Y","M","2.25.00",1305
"image/x-cdr","Corel Draw Raster (Intel)","CDR, PAT, CDT","Y","H","2.15.03",241
"image/x-cdr","Corel Draw Raster (Motorola)","CDR, PAT","Y","H","2.17.00",2597
"image/x-cmu-raster","CALS Raster Image","CAL, RAS, CALS",0,"M","1.00.00",180
"image/x-cmx","Corel Metafile Exchange Image (Intel)","CMX, PAT, CDR",0,"H","2.25.00",631
"image/x-cmx","Corel Metafile Exchange Img (Motorola)","CMX, PAT, CDR",0,"H","2.17.00",2279
"image/x-cpi","Cartesian Products Compressed Internet Document","CPC",0,"M","2.21.00",2982
"image/x-dcx","Paintbrush Multi-Page Fax Bitmap","DCX, CMM, PCX, PCC","Y","M","2.25.00",319
"image/x-dicom","DICOM Image","DICM, DCM",0,"M","2.20.01",1550
"image/x-dicom","DICOM Image (MacBinary)","DICM, DCM",0,"M","2.16.00",2443
"image/x-djvu","DjVu Document Image","DJVU, DJV","Y","H","2.25.00",1826
"image/x-djvu","DjVu Document Image (MacBinary)","DJVU, DJV",0,"M","2.16.00",511
"image/x-doc-wavelet","LuraDocument Format Image","LDF",0,"M","2.13.00",693
"image/x-dwf","AutoDesk Web Graphics Image","DWF",0,"M","2.10.00",692
"image/x-dwg","AutoCAD Drawing","DWG",0,"M","2.03.06",26
"image/x-dxb","AutoCAD Drawing Exchange Binary","DXB, ACAD",0,"M","2.08.00",75
"image/x-dxf","AutoCAD Drawing Exchange (ASCII)","DXF",0,"M","2.03.18",73
"image/x-dxf","AutoCAD Drawing Exchange(Binary)","DXF",0,"M","2.08.00",74
"image/x-efax","eFax Electronic Fax Document","EFX, JSD",0,"M","2.15.00",1210
"image/x-efax","eFax Phone Book","ADR",0,"M","2.10.00",1968
"image/x-emf","MS Windows Enhanced Metafile","EMF, TMP, WMF",0,"M","2.07.00",702
"image/x-fif","Fractal Image File","FIF",0,"M","2.28.00",725
"image/x-fpx","FlashPix Bitmap","FPX, CPX, FMP","Y","H","2.26.00",740
"image/x-fpx","FlashPix Bitmap (MacBinary)","FPX, CPX, FMP",0,"M","2.16.00",512
"image/x-hpgl","HP Graphics Language Drawing (PJL)","HPGL, HGL, PLT","Y","H","2.06.03",841
"image/x-hpgl","HP Plotter Language Drawing","PGL, HPGL",0,"M","2.23.00",941
"image/x-hrf","Hitachi Raster Format Image","HRF",0,"M","2.08.00",1653
"image/x-ico","MS Windows Icon","ICO","Y","H","2.24.00",114
"image/x-icon","MS Windows Icon","ICO","Y","H","2.24.00",114
"image/x-icon","Sun Icon/Cursor Image","ICON, CURSOR, PR, ICO",0,"M","2.22.00",790
"image/x-iff","Amiga Contiguous Bitmap","ACBM","Y","H","2.18.00",2629
"image/x-iff","Amiga Interchange File Format Image","LBM, IFF, ILM, BBM, ILBM, BLK","Y","H","2.25.00",6
"image/x-igs","Initial Graphics Exchange Specification","IGES, IGS",0,"M","2.26.01",795
"image/x-img","GEM VDI Paint Image","IMG, GEM","Y","M","2.25.00",9
"image/x-jng","JPEG Network Graphic Bitmap","JNG","Y","H","2.25.00",1659
"image/x-jpeg-proprietary","HSI JPEG Picture","JPEG, JPG","Y","M","2.25.00",173
"image/x-jpeg2000","JPEG-2000 Bitmap Image","JP2, JPG2, JPX, MJ2, MJP2, JPM, J2K",0,"M","2.06.00",1294
"image/x-jpeg2000-image","JPEG-2000 Bitmap Image","JP2, JPG2, JPX, MJ2, MJP2, JPM, J2K",0,"M","2.06.00",1294
"image/x-lotusamidraw","Word Pro Graphic / AMI Draw Vector Image","SDW",0,"L","2.28.00",3822
"image/x-lwo","LightWave 3D Layered Object","LWLO","Y","H","2.23.00",3244
"image/x-lwo","LightWave 3D Object","LWOB, LWO","Y","H","2.30.00",845
"image/x-lws","LightWave 3D Scene","LWSC, LWS","Y","H","2.18.00",847
"image/x-mgx-emf","MS Windows Enhanced Metafile","EMF, TMP, WMF",0,"M","2.07.00",702
"image/x-mpg","MPEG 2 Transport Stream","MP2T, MPEG",0,"M","2.16.00",2424
"image/x-mpg","MPEG 4 Animation","MP4, MPEG, MPG4",0,"M","2.16.00",2423
"image/x-mpg","MPEG 4 Animation (MacBinary)","MP4, MPEG, MPG4",0,"M","2.16.00",2449
"image/x-mpg","MPEG Animation","MPG, MPEG, MPE, M1V, ENC, MPA, MPS, M2V","Y","H","2.25.00",246
"image/x-mrsid-image","MrSID Image","SID",0,"M","2.21.00",2920
"image/x-niff","Navy Interchange File Format Image","NIFF",0,"M","2.16.00",2415
"image/x-pc-paintbrush","Paintbrush Multi-Page Fax Bitmap","DCX, CMM, PCX, PCC","Y","M","2.25.00",319
"image/x-pcd","Kodak Photo CD Image","PCD",0,"H","2.28.00",932
"image/x-pcx","Paintbrush Multi-Page Fax Bitmap","DCX, CMM, PCX, PCC","Y","M","2.25.00",319
"image/x-perfectworks","Novel PerfectWorks Document","WPW",0,"L","2.00.00",1152
"image/x-photo-cd","Kodak Photo CD Image","PCD",0,"H","2.28.00",932
"image/x-photoshop","Adobe PhotoShop Image","PSD, PDD","Y","M","2.14.00",400
"image/x-pipeg","JPEG File Interchange Format Image","JPEG, JFIF, JPG, JFI, CMP, JIF, THM, JPE","Y","H","2.19.00",185
"image/x-plt","AutoCAD Plot Drawing","PLT",0,"M","2.15.00",960
"image/x-portable-anymap","Portable Arbitrary Map Image (Binary)","PAM",0,"M","2.14.00",2276
"image/x-portable-anymap","Portable BitMap Image (ASCII)","PBM, PNM",0,"M","1.00.00",273
"image/x-portable-anymap","Portable BitMap Image (Binary)","PBM, PNM",0,"M","1.00.00",186
"image/x-portable-anymap","Portable GreyMap Image (ASCII)","PGM, PNM, PBM",0,"M","1.00.00",275
"image/x-portable-anymap","Portable GreyMap Image (Binary)","PGM, PNM, PBM",0,"M","1.00.00",187
"image/x-portable-anymap","Portable PixMap Image (ASCII)","PPM, PNM, PBM",0,"M","1.00.00",281
"image/x-portable-anymap","Portable PixMap Image (Binary)","PPM, PNM, PBM",0,"M","1.00.00",188
"image/x-portable-bitmap","Portable BitMap Image (ASCII)","PBM, PNM",0,"M","1.00.00",273
"image/x-portable-bitmap","Portable BitMap Image (Binary)","PBM, PNM",0,"M","1.00.00",186
"image/x-portable-bitmap","Portable GreyMap Image (ASCII)","PGM, PNM, PBM",0,"M","1.00.00",275
"image/x-portable-bitmap","Portable GreyMap Image (Binary)","PGM, PNM, PBM",0,"M","1.00.00",187
"image/x-portable-bitmap","Portable PixMap Image (ASCII)","PPM, PNM, PBM",0,"M","1.00.00",281
"image/x-portable-bitmap","Portable PixMap Image (Binary)","PPM, PNM, PBM",0,"M","1.00.00",188
"image/x-portable-graymap","Portable GreyMap Image (ASCII)","PGM, PNM, PBM",0,"M","1.00.00",275
"image/x-portable-graymap","Portable GreyMap Image (Binary)","PGM, PNM, PBM",0,"M","1.00.00",187
"image/x-portable-pixmap","Portable PixMap Image (ASCII)","PPM, PNM, PBM",0,"M","1.00.00",281
"image/x-portable-pixmap","Portable PixMap Image (Binary)","PPM, PNM, PBM",0,"M","1.00.00",188
"image/x-psion-sketch","Symbian Sketch Image",0,0,"M","2.21.00",3029
"image/x-quicktime","QuickTime Image","QTI, QTIF, QTS, QTX, QIF",0,"M","2.23.01",997
"image/x-ras","Sun Raster Image","RAS, RAST, SUN, SR, SCR, RS, SRS","Y","M","2.25.00",206
"image/x-rgb","Silicon Graphics RGB Bitmap Image","SGI, BW, RGB, RLE, IRIS, RGBA","Y","M","2.25.00",176
"image/x-sld","AutoCAD Slide File","SLD",0,"M","2.11.00",1069
"image/x-svf","Simple Vector Format Image","SVF",0,"M","2.11.00",1083
"image/x-svg","Scalable Vector Graphics Image","SVG",0,"H","2.05.00",1264
"image/x-svg+xml","Scalable Vector Graphics Image","SVG",0,"H","2.05.00",1264
"image/x-svg-xml","Scalable Vector Graphics Image","SVG",0,"H","2.05.00",1264
"image/x-vnd.adobe.svg+xml","Scalable Vector Graphics Image","SVG",0,"H","2.05.00",1264
"image/x-vnd.dwf","AutoDesk Web Graphics Image","DWF",0,"M","2.10.00",692
"image/x-vnd.rn-realflash","Shockwave Flash Object","SWF, SPL","Y","H","2.25.00",429
"image/x-vnd.swiftview-pcx","Paintbrush Multi-Page Fax Bitmap","DCX, CMM, PCX, PCC","Y","M","2.25.00",319
"image/x-vsd","MS Visio 3/4 Document/Drawing/Shapes/Template","VSD, VSS, VST, VT","Y","H","2.26.00",1130
"image/x-wavelet","LuraWave Format Image","LWF",0,"M","2.08.00",1661
"image/x-xbitmap","MS Windows Enhanced Metafile","EMF, TMP, WMF",0,"M","2.07.00",702
"image/x-xbitmap","X11 BitMap","XBM, BM, BMP, BITMAP",0,"H","1.05.00",179
"image/x-xbitmap","X11 Pixmap Image","XPM, PM",0,"M","2.22.00",1166
"image/x-xcf","GIMP Image","XCF, GZ","Y","M","2.25.00",1859
"image/x-xcursor","X11 Mouse Cursor",0,0,"M","2.24.00",3324
"image/x-xpixmap","X11 Pixmap Image","XPM, PM",0,"M","2.22.00",1166
"image/x-xpm","X11 Pixmap Image","XPM, PM",0,"M","2.22.00",1166
"image/x-xpmi","X11 Pixmap Image","XPM, PM",0,"M","2.22.00",1166
"image/x-xwd","X Windows System Dump Image","XWD, X11","Y","M","2.18.00",218
"image/x-xwindowdump","X Windows System Dump Image","XWD, X11","Y","M","2.18.00",218
"message/news","Emacs RMAIL News Message",0,0,"M","2.22.00",3049
"message/news","MS Outlook Express News Message","NWS",0,"M","2.22.00",457
"message/rfc822","Emacs RMAIL News Message",0,0,"M","2.22.00",3049
"message/rfc822","Internet Message","EML, TXT","Y","H","2.31.02",703
"message/rfc822","Internet Message (MIME)","EML, TXT, MHT, MIM, MME, MIME, MSG","Y","H","2.22.01",1262
"message/rfc822","Internet Message (UU-Encoded)","EML, TXT","Y","H","2.22.01",1263
"message/rfc822","MIME HTML Web Page Archive","MHT, EML, HTM, MAFF, MHTML","Y","H","2.22.01",1910
"message/rfc822","MS Outlook Express News Message","NWS",0,"M","2.22.00",457
"message/x-rfc2822","Internet Message","EML, TXT","Y","H","2.31.02",703
"message/x-rfc2822","Internet Message (MIME)","EML, TXT, MHT, MIM, MME, MIME, MSG","Y","H","2.22.01",1262
"message/x-rfc2822","Internet Message (UU-Encoded)","EML, TXT","Y","H","2.22.01",1263
"model/iges","Initial Graphics Exchange Specification","IGES, IGS",0,"M","2.26.01",795
"model/vnd-dwf","AutoDesk Web Graphics Image","DWF",0,"M","2.10.00",692
"model/vnd.gdl","Geometric Description Language Image","GDL, GSM, WIN, DOR, LMP, RSM, MSM, ISM",0,"M","2.16.00",517
"model/vrml","Virtual Reality World (ASCII)","WRL, WRZ, VRML, WRML",0,"M","2.17.00",412
"model/vrml","Virtual Reality World (Binary)","WRL, IVR, BEH, LIT, WRZ",0,"M","1.05.00",413
"model/x3d","Extensible 3D Model","X3D",0,"H","2.23.00",3195
"multipart/appledouble","AppleDouble MIME Format","DAT, AD",0,"M","2.16.00",2439
"text/calendar","Virtual Calendar File","VCS, ICS",0,"M","2.18.00",2072
"text/css","Cascading Style Sheet","CSS, HTM",0,"M","2.05.02",415
"text/csv","Comma Separated Values Text File","CAS, CSV, LOG","Y","H","2.31.02",451
"text/html","Extended HTML Template","HTX",0,"L","2.00.00",784
"text/html","HyperText Markup Language","HTML, HTM, HT?, HTTP, ASP?, MHT, HH?, XM","Y","H","2.23.01",315
"text/html","HyperText Markup Language (MacBinary)","HTML, HTM, HTT, HTTP, ASP, MHT, HTA, HT?",0,"M","2.09.00",1771
"text/html","HyperText Markup Language (UTF-16BE)","HTML, HTM, HT?, HTTP, ASP?, MHT, HH?, XM",0,"M","2.19.03",2829
"text/html","HyperText Markup Language (UTF-16LE)","HTML, HTM, HT?, HTTP, ASP?, MHT, HH?, XM",0,"M","2.19.03",2830
"text/html","HyperText Markup Language (UTF-32BE)","HTML, HTM, HT?, HTTP, ASP?, MHT, HH?, XM",0,"M","2.19.03",2827
"text/html","HyperText Markup Language (UTF-32LE)","HTML, HTM, HT?, HTTP, ASP?, MHT, HH?, XM",0,"M","2.19.03",2828
"text/html","HyperText Markup Language (UTF-8)","HTML, HTM, HT?, HTTP, ASP?, MHT, HH?, XM",0,"M","2.25.01",2831
"text/html","HyperText Markup Language 5","HTML, HTM, HT?, HTTP, ASP?, MHT, HH?, XM","Y","H","2.33.00",4109
"text/html","Perl-Parsed HTML","PHTML",0,"L","2.00.00",944
"text/javascript","Java Script Source Code File","JS, ASP, HTM, HTML, HTT, HTC, ASPX, ASCX",0,"H","2.23.01",401
"text/javascript","Web Script Source Code","JS, ASP, HTM, HTML, HT?, INC, AS?X, BAS",0,"M","2.23.01",3319
"text/ofc","Open Financial Connectivity File","OFC",0,"M","2.32.00",4069
"text/OpenPGP","Pretty Good Privacy Encrypted Data",0,0,"M","2.16.00",2435
"text/PGP","Pretty Good Privacy Key/Signature Text","TXT",0,"M","2.16.00",2414
"text/plain","BASIC Script/Source Code","BAS, CSC, VBS",0,"H","2.22.00",28
"text/plain","C/C++ Source Code File","C, CPP, H, CC, PCH++, RC",0,"M","2.23.01",406
"text/plain","Configuration File (Text)","CFG, CNF, INI",0,"M","2.00.00",352
"text/plain","Initialization File","INI, SYS, INF, ECF",0,"M","2.23.00",456
"text/plain","MS Visual C++ Resource Script","RC",0,"M","2.03.06",416
"text/plain","Setup Information","INF, INI, CDF, ISS, SWT",0,"M","2.15.02",455
"text/plain","Source Code (General)","PAS, C, CPP, JS, H, VB, VBS",0,"M","2.31.02",1256
"text/plain","Text File","TXT, DOC, INI, INF, ASC, TEXT","Y","H","2.28.00",3
"text/plain","Text File (UTF-8)","TXT, INI, TEXT, LOG",0,"M","2.23.01",1254
"text/plain","Windows CD-ROM Autorun","INF",0,"M","2.26.00",3525
"text/rtf","MS Rich Text Format Document","RTF, DOC, WRI, WBK","Y","H","2.32.01",269
"text/rtf","MS Rich Text Format Document (Mac)","RTF","Y","H","2.24.00",3299
"text/rtf","MS Rich Text Format Document (MacBinary)","RTF, DOC, WRI, WBK",0,"M","2.09.00",1756
"text/tab-separated-values","Tab Separated Values Text File","TSV, TXT, TEXT, LOG","Y","H","2.15.00",1258
"text/vnd.abc","ABC Music Language Song","ABC",0,"M","2.16.00",520
"text/vnd.wap.wml","Wireless Markup Language","WML",0,"H","2.19.00",2730
"text/x-aguide","AmigaGuide Hypertext Document","GUIDE",0,"M","2.14.00",2316
"text/x-anytext","Comma Separated Values Text File","CAS, CSV, LOG","Y","H","2.31.02",451
"text/x-comma-separated-values","Comma Separated Values Text File","CAS, CSV, LOG","Y","H","2.31.02",451
"text/x-info","GNU Info Hypertext Document","INFO",0,"M","2.14.00",2318
"text/x-java-source","Java Source Code File","JAVA, HTM",0,"M","2.28.00",418
"text/x-klyx","LyX Document","LYX",0,"M","2.26.00",3572
"text/x-lisp","Lisp/Scheme Program Code",0,0,"M","2.26.00",3536
"text/x-microsoft-resx","MS .NET Resource Schema/Template (XML)","RESX",0,"H","2.15.04",2180
"text/x-mspg-legacyinfo","MS Windows Installer Package / Wizard","MSI, MST, DAT, MSM, WID, WIM","Y","H","2.24.00",1211
"text/x-pdf","Adobe Portable Document Format","PDF","Y","H","2.31.00",258
"text/x-pdf","Adobe Portable Document Format (PDF/A)","PDF","Y","H","2.31.02",4065
"text/x-pdf","Adobe Portable Document Format (PDF/A-1a)","PDF","Y","H","2.31.02",4062
"text/x-pdf","Adobe Portable Document Format (PDF/A-1b)","PDF","Y","H","2.31.02",4063
"text/x-pdf","Adobe Portable Document Format (PDF/X)","PDF","Y","H","2.31.02",4064
"text/x-php","Personal Home Page Script","PHP, PHP3, PHP4, PH3, PH4",0,"M","2.15.01",2403
"text/x-qif","Quicken Interchange Format","QIF",0,"M","2.17.00",993
"text/x-server-parsed-html","HyperText Markup Language","HTML, HTM, HT?, HTTP, ASP?, MHT, HH?, XM","Y","H","2.23.01",315
"text/x-server-parsed-html","HyperText Markup Language (UTF-16BE)","HTML, HTM, HT?, HTTP, ASP?, MHT, HH?, XM",0,"M","2.19.03",2829
"text/x-server-parsed-html","HyperText Markup Language (UTF-16LE)","HTML, HTM, HT?, HTTP, ASP?, MHT, HH?, XM",0,"M","2.19.03",2830
"text/x-server-parsed-html","HyperText Markup Language (UTF-32BE)","HTML, HTM, HT?, HTTP, ASP?, MHT, HH?, XM",0,"M","2.19.03",2827
"text/x-server-parsed-html","HyperText Markup Language (UTF-32LE)","HTML, HTM, HT?, HTTP, ASP?, MHT, HH?, XM",0,"M","2.19.03",2828
"text/x-server-parsed-html","HyperText Markup Language (UTF-8)","HTML, HTM, HT?, HTTP, ASP?, MHT, HH?, XM",0,"M","2.25.01",2831
"text/x-server-parsed-html","HyperText Markup Language 5","HTML, HTM, HT?, HTTP, ASP?, MHT, HH?, XM","Y","H","2.33.00",4109
"text/x-speech","SpchComp Encoded Speech/Audio","SPC",0,"M","2.07.00",1559
"text/x-vcalendar","Virtual Calendar File","VCS, ICS",0,"M","2.18.00",2072
"text/x-vcard","Virtual Business Card File","VCF",0,"M","2.12.02",421
"text/x-webviewhtml","Extensible Style Language","XSL, XML, HTML, HTM, HTT, XSLT","Y","H","2.15.00",570
"text/x-webviewhtml","HyperText Markup Language","HTML, HTM, HT?, HTTP, ASP?, MHT, HH?, XM","Y","H","2.23.01",315
"text/x-webviewhtml","HyperText Markup Language (MacBinary)","HTML, HTM, HTT, HTTP, ASP, MHT, HTA, HT?",0,"M","2.09.00",1771
"text/x-webviewhtml","HyperText Markup Language (UTF-16BE)","HTML, HTM, HT?, HTTP, ASP?, MHT, HH?, XM",0,"M","2.19.03",2829
"text/x-webviewhtml","HyperText Markup Language (UTF-16LE)","HTML, HTM, HT?, HTTP, ASP?, MHT, HH?, XM",0,"M","2.19.03",2830
"text/x-webviewhtml","HyperText Markup Language (UTF-32BE)","HTML, HTM, HT?, HTTP, ASP?, MHT, HH?, XM",0,"M","2.19.03",2827
"text/x-webviewhtml","HyperText Markup Language (UTF-32LE)","HTML, HTM, HT?, HTTP, ASP?, MHT, HH?, XM",0,"M","2.19.03",2828
"text/x-webviewhtml","HyperText Markup Language (UTF-8)","HTML, HTM, HT?, HTTP, ASP?, MHT, HH?, XM",0,"M","2.25.01",2831
"text/x-webviewhtml","HyperText Markup Language 5","HTML, HTM, HT?, HTTP, ASP?, MHT, HH?, XM","Y","H","2.33.00",4109
"text/x-xmcd","Xmcd CD Information","XMCD",0,"M","2.16.00",2430
"text/x-xml-svg","Scalable Vector Graphics Image","SVG",0,"H","2.05.00",1264
"text/xml","Extensible Markup Language","XML, CDF, OSD, AWE, HTML, HTM","Y","H","2.17.01",342
"text/xml","Extensible Markup Language (MacBinary)","XML, CDF, OSD, AWE, HTML, HTM",0,"M","2.09.00",1772
"text/xml","Extensible Markup Language (UTF-16BE)","XML",0,"M","2.14.00",2329
"text/xml","Extensible Markup Language (UTF-16LE)","XML",0,"M","2.14.00",2330
"text/xml","Extensible Markup Language (UTF-32BE)","XML",0,"M","2.14.00",2327
"text/xml","Extensible Markup Language (UTF-32LE)","XML",0,"M","2.14.00",2328
"text/xml","Extensible Markup Language (UTF-8)","XML",0,"M","2.14.00",2331
"text/xml","Extensible Metadata Platform Sidecar (XML)","XML, XMP","Y","H","2.14.00",2338
"text/xml","Extensible Style Language","XSL, XML, HTML, HTM, HTT, XSLT","Y","H","2.15.00",570
"text/xml","MS Excel Spreadsheet (XML)","XML, XLS, HTM","Y","H","2.26.01",1248
"text/xml","MS FrontPage Document (XML)","HTML, XML","Y","H","2.23.01",3317
"text/xml","MS Office Document (XML)","XML, HTM","Y","H","2.03.07",1247
"text/xml","MS PowerPoint Slides (XML)","PPT, PPS, XML, HTM","Y","H","2.09.00",718
"text/xml","MS Word Document (XML)","DOC, XML, HTM, HTML, MHT","Y","H","2.26.01",1249
